x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
0.5,7.62,98.16,97.5,1,0,0,30,215,2.417221,4.461070533
0.5,7.62,101.85,101.23,1,0,0,30,155.32,2.417221,4.884535192
0.5,7.62,84.61,83.71,1,0,0,30,473.9,2.417221,5.100982287
0.5,7.62,107.97,106.51,1,0,0,30,272.6,2.417221,4.444234614
0.5,7.62,78.41,76.7,1,0,0,30,473.9,2.417221,4.472999951
0.5,7.62,74.48,72.17,1,0,0,30,373.33,2.417221,5.0319032
0.5,7.62,98.88,96.84,1,0,0,30,215,2.417221,4.232317474
0.5,7.62,102.09,100.12,1,0,0,30,215,2.417221,4.276191101
0.5,7.62,112.81,111.02,1,0,0,30,215,2.417221,4.26585951
0.5,7.62,120.97,119.31,1,0,0,30,215,2.417221,4.042276054
0.5,7.62,136.47,135,1,0,0,30,283.21,2.417221,4.110985507
0.5,7.62,143.2,141.79,1,0,0,30,473.9,2.417221,3.093038764
0.5,7.62,121.61,119.96,1,0,0,30,221.24,2.417221,4.219878491
0.5,7.62,162.86,161.62,1,0,0,30,204.23,2.417221,3.894690473
0.5,7.62,54.95,52.89,1,0,0,30,473.9,2.417221,4.475516147
0.5,7.62,93.61,91.46,1,0,0,30,272.6,2.417221,4.253136644
0.5,7.62,40.49,35.68,1,0,0,30,553.4,2.417221,4.532764106
0.5,7.62,30.85,27.37,1,0,0,30,473.9,2.417221,5.248922732
0.5,7.62,113.54,112.48,1,0,0,30,473.9,2.417221,3.421817798
0.5,7.62,109.17,107.77,1,0,0,30,215,2.417221,4.194093748
0.5,7.62,113.46,112.23,1,0,0,30,215,2.417221,4.384340473
0.5,7.62,92.83,92.78,1,0,0,30,215,2.417221,4.388968694
0.5,7.62,100.51,100.04,1,0,0,30,215,2.417221,4.117533416
0.5,7.62,100.38,99.14,1,0,0,30,215,2.417221,4.69572927
0.5,7.62,70.71,67.82,1,0,0,30,473.9,2.417221,3.921561356
0.5,7.62,110.67,108.84,1,0,0,30,215,2.417221,4.122036423
0.5,7.62,105.59,103.68,1,0,0,30,215,2.417221,4.133067063
0.5,7.62,116.57,114.84,1,0,0,30,215,2.417221,4.457745957
0.5,7.62,82.96,80.51,1,0,0,30,553.4,2.417221,3.536285806
0.5,7.62,88.99,86.72,1,0,0,30,531.85,2.417221,3.595283385
0.5,7.62,162.43,161.2,1,0,0,30,272.6,2.417221,3.908716094
0.5,7.62,169.9,168.72,1,0,0,30,473.9,2.417221,3.497479951
0.5,7.62,110.95,109.14,1,0,0,30,215,2.417221,3.942790629
0.5,7.62,86.54,85.95,1,0,0,30,260.75,2.417221,5.106541514
0.5,7.62,96.59,95.87,1,0,0,30,215,2.417221,4.522379825
0.5,7.62,113.13,111.67,1,0,0,30,276.11,2.417221,4.060363453
0.5,7.62,110.22,108.91,1,0,0,30,215,2.417221,4.234216236
0.5,7.62,38.49,38.36,1,0,0,30,375.3,2.417221,6.02718176
0.5,7.62,100.03,98.3,1,0,0,30,215,2.417221,4.583628086
0.5,7.62,102.39,101.27,1,0,0,30,212.39,2.417221,5.429204053
0.5,7.62,106.87,105.45,1,0,0,30,215,2.417221,5.371754749
0.5,7.62,105.66,104.17,1,0,0,30,184.77,2.417221,5.090446769
0.5,7.62,103.73,102.16,1,0,0,30,215,2.417221,5.243315641
0.5,7.62,104.52,102.84,1,0,0,30,215,2.417221,4.944395807
0.5,7.62,101.33,99.89,1,0,0,30,226.38,2.417221,5.252200048
0.5,7.62,101.76,100.11,1,0,0,30,215,2.417221,5.131718638
0.5,7.62,102.59,100.84,1,0,0,30,215,2.417221,4.878059787
0.5,7.62,103.45,101.63,1,0,0,30,215,2.417221,5.21322976
0.5,7.62,98.93,97.69,1,0,0,30,215,2.417221,5.456263479
0.5,7.62,100.8,98.98,1,0,0,30,215,2.417221,5.060536898
0.5,7.62,101.43,99.54,1,0,0,30,215,2.417221,5.450323533
0.5,7.62,96.39,94.87,1,0,0,30,194.98,2.417221,4.763899215
0.5,7.62,97.64,95.85,1,0,0,30,215,2.417221,5.243652437
0.5,7.62,96.6,94.73,1,0,0,30,272.6,2.417221,4.789866546
0.5,7.62,94.84,93.15,1,0,0,30,473.9,2.417221,5.347624626
0.5,7.62,92.73,90.59,1,0,0,30,473.9,2.417221,5.047423146
0.5,7.62,89.91,87.67,1,0,0,30,438.13,2.417221,5.283395457
0.5,7.62,88.45,86.16,1,0,0,30,553.4,2.417221,3.732472588
0.5,7.62,110.9,110.28,1,0,0,30,272.6,2.417221,5.236446229
0.5,7.62,106.48,105.49,1,0,0,30,272.6,2.417221,5.18921531
0.5,7.62,91.19,89.96,1,0,0,30,272.6,2.417221,5.250740217
0.5,7.62,118.34,116.64,1,0,0,30,473.9,2.417221,4.454667014
0.5,7.62,84.46,83.57,1,0,0,30,272.6,2.417221,4.869721657
0.5,7.62,108.1,107.28,1,0,0,30,473.9,2.417221,5.460121881
0.5,7.62,103.46,102.46,1,0,0,30,403.17,2.417221,4.956260436
0.5,7.62,99.24,98.51,1,0,0,30,473.9,2.417221,5.22179141
0.5,7.62,92.42,90.34,1,0,0,30,473.9,2.417221,5.345502644
0.5,7.62,119.3,117.61,1,0,0,30,553.4,2.417221,4.397340286
0.5,7.62,121.15,119.49,1,0,0,30,553.4,2.417221,3.945446109
0.5,7.62,122.48,120.84,1,0,0,30,1023.45,2.417221,4.150672041
0.5,7.62,97.39,95.31,1,0,0,30,553.4,2.417221,4.760100325
0.5,7.62,123.57,121.94,1,0,0,30,553.4,2.417221,4.072520926
0.5,7.62,101.74,99.76,1,0,0,30,553.4,2.417221,4.598972691
0.5,7.62,109.27,107.42,1,0,0,30,553.4,2.417221,4.899249463
0.5,7.62,119,117.31,1,0,0,30,1022.77,2.417221,4.485288966
0.5,7.62,119.97,118.3,1,0,0,30,553.4,2.417221,4.299562237
0.5,7.62,119.36,117.67,1,0,0,30,553.4,2.417221,4.115219125
0.5,7.62,123.86,122.24,1,0,0,30,553.4,2.417221,4.250623016
0.5,7.62,121.7,120.91,1,0,0,30,272.6,2.417221,4.340553343
0.5,7.62,123.71,122.14,1,0,0,30,224.22,2.417221,4.221813087
0.5,7.62,94.16,92.01,1,0,0,30,473.9,2.417221,4.742315674
0.5,7.62,102.56,101.7,1,0,0,30,473.9,2.417221,4.687749416
0.5,7.62,105.56,103.65,1,0,0,30,324.38,2.417221,5.436770575
0.5,7.62,108.96,107.88,1,0,0,30,375.3,2.417221,5.021063056
0.5,7.62,109.01,107.81,1,0,0,30,215,2.417221,5.725472848
0.5,7.62,99.17,97.27,1,0,0,30,215,2.417221,5.142564256
0.5,7.62,107.75,106.11,1,0,0,30,473.9,2.417221,4.795056334
0.5,7.62,100.13,98.33,1,0,0,30,215,2.417221,5.326461737
0.5,7.62,86.69,86.57,1,0,0,30,517.33,2.417221,5.076981643
0.5,7.62,72.61,72.52,1,0,0,30,473.9,2.417221,5.122229243
0.5,7.62,88.2,87.63,1,0,0,30,473.9,2.417221,5.121029392
0.5,7.62,85.09,84.95,1,0,0,30,473.9,2.417221,5.213101577
0.5,7.62,82.29,82.23,1,0,0,30,473.9,2.417221,5.238671863
0.5,7.62,92.7,92.26,1,0,0,30,272.6,2.417221,5.050708317
0.5,7.62,50.85,49.81,1,0,0,30,426,2.417221,5.685049554
0.5,7.62,54.66,54.28,1,0,0,30,558.76,2.417221,5.300837329
0.5,7.62,66.51,66.25,1,0,0,30,473.9,2.417221,4.918487439
0.5,7.62,56.12,56.03,1,0,0,30,473.9,2.417221,5.203214164
0.5,7.62,31.6,28.05,1,0,0,30,473.9,2.417221,5.851147458
0.5,7.62,34.23,30.18,1,0,0,30,489.22,2.417221,5.428902781
0.5,7.62,42.66,40.89,1,0,0,30,423.4,2.417221,6.070698441
0.5,7.62,37.54,35.69,1,0,0,30,393.77,2.417221,6.409610423
0.5,7.62,24.18,19.84,1,0,0,30,272.6,2.417221,5.7402677
0.5,7.62,29.9,25.44,1,0,0,30,272.6,2.417221,5.988349448
0.5,7.62,23.41,19.9,1,0,0,30,540.66,2.417221,5.886712946
0.5,7.62,27.06,22.08,1,0,0,30,362.03,2.417221,5.839912517
0.5,7.62,29.06,26.32,1,0,0,30,272.6,2.417221,5.960553217
0.5,7.62,26.81,26,1,0,0,30,704.64,2.417221,6.981324825
0.5,7.62,18.8,16.74,1,0,0,30,465.55,2.417221,5.397397468
0.5,7.62,35.67,35,1,0,0,30,520.37,2.417221,6.585289321
0.5,7.62,18.96,13.55,1,0,0,30,551.21,2.417221,5.518702477
0.5,7.62,9.45,3.78,1,0,0,30,487.27,2.417221,6.256736724
0.5,7.62,14.99,9.51,1,0,0,30,272.6,2.417221,5.905198639
0.5,7.62,13.18,7.66,1,0,0,30,272.6,2.417221,6.125397587
0.5,7.62,5,0,1,0,0,30,579.1,2.417221,6.40083491
0.5,7.62,11.55,5.97,1,0,0,30,454.55,2.417221,6.158352497
0.5,7.62,10.9,5.3,1,0,0,30,460.69,2.417221,5.920248686
0.5,7.62,11.92,6.36,1,0,0,30,272.6,2.417221,6.379546881
0.5,7.62,15.96,10.5,1,0,0,30,272.6,2.417221,6.010379214
0.5,7.62,17.28,11.84,1,0,0,30,473.9,2.417221,5.740595542
0.5,7.62,22.9,17.13,1,0,0,30,272.6,2.417221,5.960305296
0.5,7.62,14.08,8.53,1,0,0,30,272.6,2.417221,5.830219767
0.5,7.62,22.96,17.19,1,0,0,30,272.6,2.417221,6.040096906
0.5,7.62,15.66,9.8,1,0,0,30,476.14,2.417221,6.031236721
0.5,7.62,22.44,16.62,1,0,0,30,272.6,2.417221,5.331745972
0.5,7.62,6.72,0.59,1,0,0,30,305.85,2.417221,6.718797859
0.5,7.62,6.54,0.64,1,0,0,30,433.63,2.417221,6.865034605
0.5,7.62,5.62,0,1,0,0,30,487.34,2.417221,6.898710892
0.5,7.62,24.38,19.02,1,0,0,30,401.26,2.417221,6.590844092
0.5,7.62,5.14,0,1,0,0,30,624.85,2.417221,6.843277978
0.5,7.62,6.53,0,1,0,0,30,468.14,2.417221,6.901370218
0.5,7.62,13.37,0,1,0,0,30,549.43,2.417221,7.085125599
0.5,7.62,6.78,0.91,1,0,0,30,573.02,2.417221,6.295540261
0.5,7.62,7.13,2.76,1,0,0,30,614.98,2.417221,6.5509842
0.5,7.62,8.2,0,1,0,0,30,443.04,2.417221,6.741141485
0.5,7.62,10.96,0,1,0,0,30,363.99,2.417221,6.829702111
0.5,7.62,10.78,5.18,1,0,0,30,472.81,2.417221,6.229828638
0.5,7.62,80.32,80.18,1,0,0,30,473.9,2.417221,5.315582188
0.5,7.62,11.24,0,1,0,0,30,553.4,2.417221,7.371831595
0.5,7.62,58.09,55.14,1,0,0,30,999.66,2.417221,4.935326469
0.5,7.62,10.97,7,1,0,0,30,473.9,2.417221,5.741871211
0.5,7.62,18.16,4.67,1,0,0,30,553.4,2.417221,5.58068624
0.5,7.62,8.88,0,1,0,0,30,553.4,2.417221,6.234919032
0.5,7.62,88.07,87.67,1,0,0,30,473.9,2.417221,5.476808484
0.5,7.62,54.6,54.5,1,0,0,30,589.85,2.417221,4.938079827
0.5,7.62,45.29,45.15,1,0,0,30,446.63,2.417221,6.829343551
0.5,7.62,55.35,54.46,1,0,0,30,473.9,2.417221,5.029756101
0.5,7.62,49.06,47.67,1,0,0,30,375.3,2.417221,5.463624584
0.5,7.62,16.84,11.39,1,0,0,30,473.9,2.417221,5.632976482
0.5,7.62,8.34,2.13,1,0,0,30,272.6,2.417221,6.151811892
0.5,7.62,7.74,1.51,1,0,0,30,714.27,2.417221,6.277843624
0.5,7.62,12.09,6.1,1,0,0,30,494.1,2.417221,6.024999881
0.5,7.62,18.58,12.89,1,0,0,30,473.9,2.417221,5.521084151
0.5,7.62,22.7,17.18,1,0,0,30,575.54,2.417221,5.943614728
0.5,7.62,20.56,14.99,1,0,0,30,473.9,2.417221,6.138573406
0.5,7.62,21.44,16.01,1,0,0,30,473.9,2.417221,5.98681067
0.5,7.62,18.72,13.08,1,0,0,30,473.9,2.417221,6.211050566
0.5,7.62,17,11.6,1,0,0,30,212.72,2.417221,6.067464627
0.5,7.62,27.75,22.14,1,0,0,30,237.53,2.417221,5.632330446
0.5,7.62,32.81,27.5,1,0,0,30,215,2.417221,5.111626723
0.5,7.62,35.56,31.07,1,0,0,30,230.3,2.417221,5.130350276
0.5,7.62,26.99,21.78,1,0,0,30,215.34,2.417221,5.546379191
0.5,7.62,17.1,12.4,1,0,0,30,493.09,2.417221,6.049089979
0.5,7.62,31.08,25.44,1,0,0,30,198.58,2.417221,5.661453846
0.5,7.62,32.16,26.84,1,0,0,30,215,2.417221,5.470614042
0.5,7.62,42.79,37.95,1,0,0,30,215,2.417221,4.972106543
0.5,7.62,12.94,7.41,1,0,0,30,459.34,2.417221,5.824973005
0.5,7.62,14.11,9.35,1,0,0,30,475.46,2.417221,6.101233274
0.5,7.62,20.33,14.93,1,0,0,30,272.6,2.417221,5.831817789
0.5,7.62,17.86,13.15,1,0,0,30,599.64,2.417221,6.050415692
0.5,7.62,6.96,1.84,1,0,0,30,664.43,2.417221,6.742698929
0.5,7.62,14.25,8.29,1,0,0,30,473.9,2.417221,5.857328123
0.5,7.62,14.25,9.79,1,0,0,30,652.85,2.417221,6.07599063
0.5,7.62,38.07,32.97,1,0,0,30,215,2.417221,5.125581189
0.5,7.62,28.8,24.21,1,0,0,30,215,2.417221,5.171822128
0.5,7.62,40.58,35.34,1,0,0,30,215,2.417221,5.011516506
0.5,7.62,71.27,70.61,1,0,0,30,537.92,2.417221,5.439376637
0.5,7.62,56.56,52.9,1,0,0,30,272.6,2.417221,5.294057642
0.5,7.62,68.71,65.74,1,0,0,30,473.9,2.417221,4.285278006
0.5,7.62,94.99,92.86,1,0,0,30,272.6,2.417221,4.166554411
0.5,7.62,66.87,63.81,1,0,0,30,272.6,2.417221,4.640929994
0.5,7.62,82.84,80.39,1,0,0,30,473.9,2.417221,4.110597095
0.5,7.62,81.23,78.73,1,0,0,30,272.6,2.417221,4.066871977
0.5,7.62,82.1,79.62,1,0,0,30,272.6,2.417221,3.695028068
0.5,7.62,82.83,80.38,1,0,0,30,272.6,2.417221,3.927951892
0.5,7.62,83.78,81.36,1,0,0,30,272.6,2.417221,4.187199417
0.5,7.62,83.88,81.46,1,0,0,30,272.6,2.417221,4.240605275
0.5,7.62,81.67,79.18,1,0,0,30,272.6,2.417221,4.12210735
0.5,7.62,81.35,78.86,1,0,0,30,272.6,2.417221,3.607975474
0.5,7.62,63.53,60.3,1,0,0,30,272.6,2.417221,4.812174282
0.5,7.62,83.31,80.88,1,0,0,30,272.6,2.417221,3.775785785
0.5,7.62,74.45,71.72,1,0,0,30,473.9,2.417221,4.421198687
0.5,7.62,50.69,46.57,1,0,0,30,272.6,2.417221,4.856037404
0.5,7.62,53.34,49.44,1,0,0,30,272.6,2.417221,5.373398726
0.5,7.62,54.29,50.47,1,0,0,30,527.54,2.417221,4.614710869
0.5,7.62,60.01,56.58,1,0,0,30,553.4,2.417221,4.158576911
0.5,7.62,65.79,62.67,1,0,0,30,704.96,2.417221,4.649215655
0.5,7.62,70.33,67.42,1,0,0,30,473.9,2.417221,4.567636311
0.5,7.62,76.13,73.45,1,0,0,30,375.3,2.417221,4.515623913
0.5,7.62,78.48,75.89,1,0,0,30,473.9,2.417221,3.748269108
0.5,7.62,56.3,52.63,1,0,0,30,272.6,2.417221,5.083180489
0.5,7.62,57.65,54.07,1,0,0,30,473.9,2.417221,5.086520201
0.5,7.62,59.43,55.96,1,0,0,30,272.6,2.417221,4.524195789
0.5,7.62,80,77.46,1,0,0,30,473.9,2.417221,4.17921135
0.5,7.62,48.33,43.99,1,0,0,30,728.01,2.417221,4.203576359
0.5,7.62,45.35,40.7,1,0,0,30,418.24,2.417221,4.965334347
0.5,7.62,65.25,62.11,1,0,0,30,845.34,2.417221,4.878671906
0.5,7.62,58.97,55.47,1,0,0,30,473.9,2.417221,5.136700789
0.5,7.62,61.16,57.79,1,0,0,30,272.6,2.417221,4.324431415
0.5,7.62,65.9,62.79,1,0,0,30,473.9,2.417221,5.989038053
0.5,7.62,79.69,77.14,1,0,0,30,272.6,2.417221,4.394240006
0.5,7.62,89.28,87.01,1,0,0,30,473.9,2.417221,4.495838783
0.5,7.62,36.7,30.77,1,0,0,30,553.4,2.417221,4.360539788
0.5,7.62,46.62,42.25,1,0,0,30,215,2.417221,4.562976025
0.5,7.14,188.7,187.99,0,0,0,65,175,2.417221,4.019033974
0.5,7.14,131.45,131.17,0,0,0,65,523,2.417221,2.732798139
0.5,7.14,130.83,130.8,0,0,0,65,274.5,2.417221,3.473114376
0.5,7.14,12.41,12.02,0,0,0,65,326,2.417221,7.27421574
0.5,7.14,166.54,166.07,0,0,0,65,274.5,2.417221,3.665691374
0.5,7.14,183.59,182.78,0,0,0,65,346,2.417221,3.607783464
0.5,7.14,6.59,0,0,0,0,65,276,2.417221,6.823544219
0.5,7.14,168.21,167.29,0,0,0,65,338.6,2.417221,4.839132341
0.5,7.14,178.03,177.28,0,0,0,65,424.8,2.417221,3.558772616
0.5,7.14,169.28,168.46,0,0,0,65,338.6,2.417221,3.596687405
0.5,7.14,169.51,168.26,0,0,0,65,274.5,2.417221,3.498767438
0.5,7.14,35.82,34.3,0,0,0,65,659.6,2.417221,4.860272601
0.5,7.14,45.34,45.16,0,0,0,65,471,2.417221,3.304338025
0.5,7.14,97.56,97.51,0,0,0,65,297,2.417221,3.8132334
0.5,7.68,35.1,34.61,0,0,0,90,659.6,2.417221,4.47362909
0.5,7.21,50.87,50.78,0,0,2,90,274.5,2.417221,4.374151022
0.5,7.54,31.56,26.46,1,0,0,12,274.5,2.417221,5.627245928
0.5,7.54,97.05,80,1,0,0,12,274.5,2.417221,5.253780841
0.5,7.37,12.97,12.56,0,0,0,88,723.95,2.417221,6.571548081
0.5,7.37,75.76,75.58,0,0,0,88,274.5,2.417221,6.262201295
0.5,7.37,50.15,49.97,0,0,0,88,274.5,2.417221,5.436104107
0.5,7.37,64.47,63.96,0,0,0,88,274.5,2.417221,5.167940382
0.5,7.37,174.59,174.55,0,0,0,88,274.5,2.417221,4.364613748
0.5,7.37,171.8,171.75,0,0,0,88,274.5,2.417221,2.992933008
0.5,7.37,93.62,93.3,0,0,0,88,274.5,2.417221,5.531833017
0.5,5.61,13.17,8.57,1,0,10,50,370.789,0.32,6.160630915
0.5,5.61,22,17.79,1,0,10,50,684.935,2.417221,5.613984039
0.5,5.61,25.69,23.67,1,0,10,50,365.22,2.918,4.677088702
0.5,5.61,27.4,25.51,1,0,10,50,349.43,3.278,5.060928785
0.5,5.61,10.36,2.64,1,0,10,50,821.6894831,2.417221,5.65638192
0.5,5.61,17.13,13.91,1,0,10,50,370.789,1.699,5.64294398
0.5,5.61,18.74,15.85,1,0,10,50,379.43,2.073,5.153588331
0.5,5.61,39.81,37.63,1,0,10,50,996.43,2.417221,3.880464725
0.5,5.65,16.06,14.12,0,1,6.4,70,274.5,2.417221,5.215678107
0.5,5.65,24.66,23.83,0,1,6.4,70,659.6,2.417221,4.180036941
0.5,5.65,45.59,45.15,0,1,6.4,70,338.6,2.417221,3.65553711
0.5,5.65,62.21,61.04,0,1,6.4,70,274.5,2.417221,3.265338788
0.5,5.65,64.94,63.82,0,1,6.4,70,274.5,2.417221,3.359469658
0.5,5.65,100.16,99.44,0,1,6.4,70,659.6,2.417221,1.928071283
0.5,5.65,99.58,98.85,0,1,6.4,70,274.5,2.417221,2.598468455
0.5,5.65,98.3,98.09,0,1,6.4,70,659.6,2.417221,2.533716535
0.5,7.13,177.32,176.59,0,0,0,77,274.5,2.417221,3.915800567
0.5,7.13,166.91,166.11,0,0,0,77,370.789,0.32,4.383493388
0.5,7.13,43.05,41.82,0,0,0,77,271.441,2.417221,5.931477962
0.5,7.13,90.25,89.98,0,0,0,77,724.89,0.05,4.000947765
0.5,7.13,102.69,102.4,0,0,0,77,684.935,2.417221,3.687143548
0.5,7.13,194.57,193.8,0,0,0,77,297.71,3.182,3.768763386
0.5,7.13,64.79,64.08,0,0,0,77,271.441,2.417221,5.519956903
0.5,7.13,83.75,83.43,0,0,0,77,684.935,2.417221,3.512958026
0.5,7.13,61.73,61.2,0,0,0,77,370.789,2.417221,5.194991779
0.5,7.13,196.66,195.87,0,0,0,77,294.247,2.399,3.593093629
0.5,7.13,62.19,61.85,0,0,0,77,338.539,2.417221,6.041747154
0.5,7.13,120.81,120.69,0,0,0,77,257.03,2.417221,4.388757024
0.5,7.13,188.51,187.73,0,0,0,77,271.441,2.417221,4.160383631
0.5,7.13,77.21,76.89,0,0,0,77,345.419,2.417221,4.258661217
0.5,7.13,56.73,56.4,0,0,0,77,345.419,2.417221,5.021988146
0.5,7.13,107.01,106.17,0,0,0,77,370.789,2.417221,4.479788611
0.5,7.13,184.99,184.17,0,0,0,77,271.9,6.091,4.183104821
0.5,7.13,186.97,186.86,0,0,0,77,202.85,3.2,3.10161171
0.5,7.13,149.72,149.43,0,0,0,77,308.6450892,2.417221,4.965046896
0.5,7.13,75.24,74.92,0,0,0,77,345.419,2.417221,5.291300244
0.5,7.13,65.89,65.04,0,0,0,77,345.419,2.417221,5.258156029
0.5,7.13,118.61,118.5,0,0,0,77,345.419,2.417221,5.419192098
0.5,7.13,54.99,54.68,0,0,0,77,345.419,2.417221,5.748953784
0.5,7.13,61.54,61.21,0,0,0,77,684.935,2.417221,4.597589797
0.5,7.13,12.02,10.35,0,0,0,77,684.935,2.417221,6.659093884
0.5,7.13,104.85,104.55,0,0,0,77,338.539,2.417221,4.799702611
0.5,7.13,90.69,89.87,0,0,0,77,345.419,2.417221,4.412657503
0.5,7.13,184.31,184.03,0,0,0,77,370.789,2.417221,3.780759362
0.5,7.13,73.78,73.55,0,0,0,77,345.419,2.417221,5.281267271
0.5,7.13,74.23,74,0,0,0,77,207.469,2.417221,5.147241811
0.5,7.13,31.44,31.06,0,0,0,77,379.32,2.417221,6.112930233
0.5,7.13,50.68,50.42,0,0,0,77,684.935,2.417221,4.781751499
0.5,7.13,192.27,191.45,0,0,0,77,301,4.852,3.99220939
0.5,7.13,178.75,177.94,0,0,0,77,365.22,2.918,4.260817734
0.5,7.13,191.11,190.3,0,0,0,77,270.19,2.417221,4.477087707
0.5,7.13,180.1,179.29,0,0,0,77,349.43,3.278,4.140483551
0.5,7.13,187.59,186.79,0,0,0,77,270.19,2.797,3.687968679
0.5,7.13,184.76,183.96,0,0,0,77,376.073,2.724,3.924645783
0.5,7.13,194.95,194.67,0,0,0,77,381.23,2.771,3.543542818
0.5,7.13,173.37,172.58,0,0,0,77,370.789,0.32,3.637247304
0.5,7.13,185.63,184.96,0,0,0,77,425.34,2.417221,4.854272529
0.5,7.13,172.74,172.05,0,0,0,77,345.419,2.417221,4.724087059
0.5,7.13,147.23,146.51,0,0,0,77,442.02,2.417221,4.380752002
0.5,7.13,173.3,172.49,0,0,0,77,376.073,2.417221,4.649544156
0.5,7.13,113.1,112.26,0,0,0,77,345.419,2.417221,4.767750434
0.5,7.13,92.13,91.96,0,0,0,77,345.419,2.417221,5.61072704
0.5,7.13,91.46,91.15,0,0,0,77,271.441,2.417221,4.416637868
0.5,7.13,85.19,84.87,0,0,0,77,370.789,0.84,4.658094052
0.5,7.13,53.51,53.17,0,0,0,77,345.419,2.417221,5.160260917
0.5,7.13,198.86,198.13,0,0,0,77,269.14,2.417221,3.698165037
0.5,7.13,178.53,178.25,0,0,0,77,405.1888981,2.738,4.340126981
0.5,7.13,62.16,61.84,0,0,0,77,345.419,2.417221,4.991785752
0.5,7.13,110.86,110.72,0,0,0,77,338.539,2.417221,5.016626272
0.5,7.13,187.07,186.31,0,0,0,77,508.08,1.295,4.075939107
0.5,7.13,157.16,156.46,0,0,0,77,452.86,2.417221,4.41368996
0.5,7.13,172.68,171.89,0,0,0,77,430.69,2.417221,4.107030012
0.5,7.13,144.18,143.36,0,0,0,77,229.787,0.96,4.351838225
0.5,7.13,124.08,123.79,0,0,0,77,370.789,0.76,3.111562311
0.5,7.13,123.42,123.25,0,0,0,77,324.5,2.417221,4.532249613
0.5,7.13,97.21,96.91,0,0,0,77,684.935,2.417221,4.277669296
0.5,7.13,105.5,105.2,0,0,0,77,271.441,1.04,4.925533446
0.5,7.13,103.92,103.62,0,0,0,77,271.441,2.417221,4.666423843
0.5,7.13,102,101.71,0,0,0,77,271.441,2.417221,4.675041655
0.5,7.13,108.32,108.02,0,0,0,77,271.441,2.417221,4.338610419
0.5,7.13,105.25,104.95,0,0,0,77,271.441,2.417221,5.756371329
0.5,7.13,105.45,104.67,0,0,0,77,370.789,2.417221,4.427059628
0.5,7.13,93.02,92.71,0,0,0,77,370.789,2.417221,4.540503795
0.5,7.13,87.51,87.2,0,0,0,77,659.6,2.417221,4.542240265
0.5,7.13,73.2,72.88,0,0,0,77,345.419,2.417221,3.353971334
0.5,7.13,192.34,191.59,0,0,0,77,338.539,2.417221,4.132811434
0.5,7.13,134.41,134.11,0,0,0,77,370.789,2.417221,4.821517882
0.5,7.13,42.25,42.06,0,0,0,77,684.935,2.417221,4.502859964
0.5,7.13,136.53,135.77,0,0,0,77,345.419,2.417221,4.603336005
0.5,7.13,63.24,62.91,0,0,0,77,345.419,2.417221,4.569768956
0.5,7.13,170.38,169.59,0,0,0,77,338.539,2.417221,4.486982169
0.5,7.13,170.64,169.83,0,0,0,77,298.68,2.966,4.640788003
0.5,7.13,114.27,113.45,0,0,0,77,345.419,2.417221,4.787384162
0.5,7.13,119.51,118.71,0,0,0,77,338.6,2.417221,4.386814338
0.5,6.7,146.35,146.32,0,0,0.1,90,274.5,2.417221,3.479977886
0.5,6.7,148.85,148.82,0,0,0.1,90,424.8,2.417221,4.556861291
0.5,6.7,199.29,199.27,0,0,0.1,90,659.6,2.417221,2.630990357
0.5,6.7,119.88,119.84,0,0,0.1,90,424.8,2.417221,3.012262098
0.5,6.7,104.78,104.73,0,0,0.1,90,382.5,2.417221,3.586561191
0.5,7.9,50.94,49.94,0,0,0,71,963.94,2.417221,5.183146638
0.5,7.9,139.85,139.27,0,0,0,71,274.5,2.417221,4.702792146
0.5,7.9,141.29,140.71,0,0,0,71,424.8,2.417221,5.575614058
0.5,7.9,43.25,42.99,0,0,0,71,963.94,2.417221,4.75534188
0.5,7.9,104.94,104.16,0,0,0,71,424.8,2.417221,4.403744127
0.5,7.9,54.78,53.01,0,0,0,71,382.5,2.417221,4.703219139
0.5,7.9,3.75,0.18,0,0,0,71,329.4,2.417221,6.171685712
0.5,7.9,126.96,126.4,0,0,0,71,376.1,2.417221,4.778523246
0.5,7.9,164.69,164.66,0,0,0,71,338.6,2.417221,4.580023418
0.75,7.36,117.75,114.62,1,0,0,75,316.46,2.169,4.670328515
0.75,6.19,17.9,17.64,0,0,0,90,408.93,2.417221,4.057006428
0.75,6.19,10.04,9.58,0,0,0,90,289.56,2.417221,5.483955256
0.75,6.19,13.24,12.9,0,0,0,90,256.82,2.417221,5.085361674
0.75,6.19,16.24,15.96,0,0,0,90,527.92,2.417221,4.844745135
0.75,6.61,58.24,55.2,1,0,0,50,280.56,2.417221,3.822342826
0.75,6.61,173.88,173.16,1,0,0,50,338.539,2.417221,3.590914216
0.75,6.61,112.52,111.37,1,0,0,50,438.339,2.417221,2.644042944
0.75,6.61,63.33,61.79,1,0,0,50,235,3.220357143,3.884241523
0.75,6.61,22.63,19.33,1,0,0,50,450.28,1.52,5.669015518
0.75,6.61,92.59,92.25,1,0,0,50,477.22,2.417221,3.438615728
0.75,6.61,89.72,89.37,1,0,0,50,813.48,2.417221,2.849676984
0.75,6.61,96.93,96.81,1,0,0,50,301.95,1.04,3.338900359
0.75,6.61,30.19,25.58,1,0,0,50,684.935,2.417221,4.570468672
